# FACILITY: LCO
# DATE-OBS: 2023-09-12
wavelength flux
6.064341610233243046e+03 1.684212124999999901e-14
6.066064459493338290e+03 1.672010749999999990e-14
6.067787308753433535e+03 1.648785124999999809e-14
6.069510158013528780e+03 1.631473749999999781e-14
6.071233007273624025e+03 1.628981125000000010e-14
6.072955856533719270e+03 1.631587499999999812e-14
6.074678705793814515e+03 1.625175499999999975e-14
6.076401555053909760e+03 1.615360500000000031e-14
6.078124404314005005e+03 1.609294750000000018e-14
6.079847253574100250e+03 1.611599124999999918e-14
6.081570102834195495e+03 1.616804124999999970e-14
6.083292952094290740e+03 1.614530749999999853e-14
6.085015801354385985e+03 1.615145000000000018e-14
6.086738650614481230e+03 1.626555874999999942e-14
6.088461499874576475e+03 1.633290749999999866e-14
6.090184349134671720e+03 1.633927249999999812e-14
6.091907198394766965e+03 1.643922624999999939e-14
6.093630047654862210e+03 1.651767624999999892e-14
6.095352896914957455e+03 1.642401249999999799e-14
6.097075746175052700e+03 1.637792124999999908e-14
6.098798595435147945e+03 1.648946624999999762e-14
6.100521444695243190e+03 1.657402250000000060e-14
6.102244293955338435e+03 1.654287874999999896e-14
6.103967143215434589e+03 1.639608374999999812e-14
6.105689992475529834e+03 1.631054249999999893e-14
6.107412841735625079e+03 1.639450999999999905e-14
6.109135690995720324e+03 1.639160874999999917e-14
6.110858540255815569e+03 1.626885249999999805e-14
6.112581389515910814e+03 1.627540499999999847e-14
6.114304238776006059e+03 1.639036249999999793e-14
6.116027088036101304e+03 1.649220624999999971e-14
6.117749937296196549e+03 1.655573625000000018e-14
6.119472786556292704e+03 1.658921624999999929e-14
6.121195635816387949e+03 1.664430500000000018e-14
6.122918485076483194e+03 1.670174124999999810e-14
6.124641334336578439e+03 1.670036499999999818e-14
6.126364183596673683e+03 1.675673374999999896e-14
6.128087032856768928e+03 1.693187999999999934e-14
6.129809882116864173e+03 1.697078124999999902e-14
6.131532731376959418e+03 1.681592374999999825e-14
6.133255580637054663e+03 1.668183374999999769e-14
6.134978429897149908e+03 1.651981500000000040e-14
6.136701279157245153e+03 1.624304999999999875e-14
6.138424128417340398e+03 1.621605374999999823e-14
6.140146977677435643e+03 1.655611749999999938e-14
6.141869826937530888e+03 1.678262999999999874e-14
6.143592676197626133e+03 1.674035999999999815e-14
6.145315525457721378e+03 1.655031250000000007e-14
6.147038374717816623e+03 1.640215874999999931e-14
6.148761223977911868e+03 1.642791874999999995e-14
6.150484073238007113e+03 1.647557374999999973e-14
6.152206922498102358e+03 1.648493249999999820e-14
6.153929771758197603e+03 1.654764374999999935e-14
6.155652621018292848e+03 1.660534624999999824e-14
6.157375470278388093e+03 1.654938250000000027e-14
6.159098319538483338e+03 1.631552624999999938e-14
6.160821168798579492e+03 1.596480375000000031e-14
6.162544018058674737e+03 1.577970999999999860e-14
6.164266867318769982e+03 1.577294249999999903e-14
6.165989716578865227e+03 1.575072750000000070e-14
6.167712565838960472e+03 1.568555875000000025e-14
6.169435415099055717e+03 1.562314374999999783e-14
6.171158264359150962e+03 1.571226749999999889e-14
6.172881113619246207e+03 1.588946374999999937e-14
6.174603962879341452e+03 1.581690125000000007e-14
6.176326812139437607e+03 1.559047875000000029e-14
6.178049661399532852e+03 1.547900874999999771e-14
6.179772510659628097e+03 1.545620124999999877e-14
6.181495359919723342e+03 1.548677124999999800e-14
6.183218209179818587e+03 1.564812749999999781e-14
6.184941058439913832e+03 1.581128499999999991e-14
6.186663907700009077e+03 1.572644875000000001e-14
6.188386756960104321e+03 1.556285625000000050e-14
6.190109606220199566e+03 1.553755874999999863e-14
6.191832455480294811e+03 1.554610125000000049e-14
6.193555304740390056e+03 1.554356374999999980e-14
6.195278154000485301e+03 1.560821375000000057e-14
6.197001003260580546e+03 1.564881374999999890e-14
6.198723852520675791e+03 1.553981750000000059e-14
6.200446701780771036e+03 1.543385749999999995e-14
6.202169551040866281e+03 1.543199874999999855e-14
6.203892400300961526e+03 1.539511499999999852e-14
6.205615249561056771e+03 1.532426624999999833e-14
6.207338098821152016e+03 1.533225500000000049e-14
6.209060948081247261e+03 1.534066374999999960e-14
6.210783797341342506e+03 1.527740124999999831e-14
6.212506646601437751e+03 1.529953874999999797e-14
6.214229495861532996e+03 1.547938249999999826e-14
6.215952345121628241e+03 1.574285874999999903e-14
6.217675194381723486e+03 1.594123499999999801e-14
6.219398043641819640e+03 1.593399499999999831e-14
6.221120892901914885e+03 1.584075749999999795e-14
6.222843742162010130e+03 1.579028750000000011e-14
6.224566591422105375e+03 1.579023500000000009e-14
6.226289440682200620e+03 1.581165124999999866e-14
6.228012289942295865e+03 1.580027500000000055e-14
6.229735139202391110e+03 1.579055374999999792e-14
6.231457988462486355e+03 1.582943749999999760e-14
6.233180837722582510e+03 1.591185625000000045e-14
6.234903686982677755e+03 1.596665499999999991e-14
6.236626536242773000e+03 1.583844499999999777e-14
6.238349385502868245e+03 1.566699374999999794e-14
6.240072234762963490e+03 1.569603124999999857e-14
6.241795084023058735e+03 1.577113374999999809e-14
6.243517933283153980e+03 1.575112499999999856e-14
6.245240782543249225e+03 1.573438374999999764e-14
6.246963631803344470e+03 1.575004750000000007e-14
6.248686481063439714e+03 1.575893374999999841e-14
6.250409330323534959e+03 1.575419125000000028e-14
6.252132179583630204e+03 1.572176999999999830e-14
6.253855028843725449e+03 1.555707999999999759e-14
6.255577878103820694e+03 1.531625500000000023e-14
6.257300727363915939e+03 1.529163000000000034e-14
6.259023576624011184e+03 1.545457000000000058e-14
6.260746425884106429e+03 1.559327500000000014e-14
6.262469275144201674e+03 1.549722624999999947e-14
6.264192124404296919e+03 1.515963874999999899e-14
6.265914973664392164e+03 1.506914624999999982e-14
6.267637822924487409e+03 1.520831124999999860e-14
6.269360672184582654e+03 1.508694999999999876e-14
6.271083521444677899e+03 1.475063499999999953e-14
6.272806370704773144e+03 1.440482249999999999e-14
6.274529219964868389e+03 1.409131249999999857e-14
6.276252069224964544e+03 1.380520625000000003e-14
6.277974918485059789e+03 1.347061249999999856e-14
6.279697767745155033e+03 1.326991999999999850e-14
6.281420617005250278e+03 1.345586499999999999e-14
6.283143466265345523e+03 1.369492749999999913e-14
6.284866315525440768e+03 1.373476124999999973e-14
6.286589164785536013e+03 1.390578374999999945e-14
6.288312014045631258e+03 1.418025124999999980e-14
6.290034863305727413e+03 1.418200249999999847e-14
6.291757712565822658e+03 1.424193999999999886e-14
6.293480561825917903e+03 1.473144000000000021e-14
6.295203411086013148e+03 1.510496000000000002e-14
6.296926260346108393e+03 1.509260124999999893e-14
6.298649109606203638e+03 1.506754124999999848e-14
6.300371958866298883e+03 1.509337374999999869e-14
6.302094808126394128e+03 1.506314250000000000e-14
6.303817657386489373e+03 1.498634374999999821e-14
6.305540506646584618e+03 1.491626624999999959e-14
6.307263355906679863e+03 1.498889249999999845e-14
6.308986205166775108e+03 1.511880374999999879e-14
6.310709054426870352e+03 1.501308874999999822e-14
6.312431903686965597e+03 1.490899624999999898e-14
6.314154752947060842e+03 1.510327624999999866e-14
6.315877602207156087e+03 1.521580499999999837e-14
6.317600451467251332e+03 1.509909999999999798e-14
6.319323300727346577e+03 1.515355624999999915e-14
6.321046149987441822e+03 1.532692624999999905e-14
6.322768999247537067e+03 1.532747624999999785e-14
6.324491848507632312e+03 1.522390125000000010e-14
6.326214697767727557e+03 1.516831124999999953e-14
6.327937547027822802e+03 1.531030499999999862e-14
6.329660396287918047e+03 1.557328749999999835e-14
6.331383245548013292e+03 1.565672249999999968e-14
6.333106094808109447e+03 1.559517375000000065e-14
6.334828944068204692e+03 1.553370874999999759e-14
6.336551793328299937e+03 1.542869749999999811e-14
6.338274642588395182e+03 1.530606874999999928e-14
6.339997491848490426e+03 1.535217625000000000e-14
6.341720341108585671e+03 1.546446999999999784e-14
6.343443190368680916e+03 1.539650624999999889e-14
6.345166039628776161e+03 1.531069374999999963e-14
6.346888888888872316e+03 1.537059499999999866e-14
6.348611738148967561e+03 1.543501000000000071e-14
6.350334587409062806e+03 1.546217499999999768e-14
6.352057436669158051e+03 1.553883499999999762e-14
6.353780285929253296e+03 1.555298875000000054e-14
6.355503135189348541e+03 1.538848000000000033e-14
6.357225984449443786e+03 1.526381249999999780e-14
6.358948833709539031e+03 1.531241249999999784e-14
6.360671682969634276e+03 1.542353749999999942e-14
6.362394532229729521e+03 1.549845750000000025e-14
6.364117381489824766e+03 1.546561499999999996e-14
6.365840230749920011e+03 1.538315000000000070e-14
6.367563080010015256e+03 1.531497999999999943e-14
6.369285929270110501e+03 1.520572499999999880e-14
6.371008778530205745e+03 1.508549249999999927e-14
6.372731627790300990e+03 1.508298624999999769e-14
6.374454477050396235e+03 1.512603624999999984e-14
6.376177326310491480e+03 1.510484499999999863e-14
6.377900175570586725e+03 1.519498499999999816e-14
6.379623024830681970e+03 1.542827624999999980e-14
6.381345874090777215e+03 1.548244874999999999e-14
6.383068723350872460e+03 1.542624249999999835e-14
6.384791572610967705e+03 1.556581374999999814e-14
6.386514421871062950e+03 1.575004624999999871e-14
6.388237271131158195e+03 1.579780249999999763e-14
6.389960120391254350e+03 1.582027124999999918e-14
6.391682969651349595e+03 1.587990749999999859e-14
6.393405818911444840e+03 1.596232999999999919e-14
6.395128668171540085e+03 1.593730499999999875e-14
6.396851517431635330e+03 1.569926249999999899e-14
6.398574366691730575e+03 1.552118750000000053e-14
6.400297215951825820e+03 1.558794750000000006e-14
6.402020065211921064e+03 1.579948499999999763e-14
6.403742914472017219e+03 1.595428875000000018e-14
6.405465763732112464e+03 1.583097624999999981e-14
6.407188612992207709e+03 1.563360124999999885e-14
6.408911462252302954e+03 1.559763624999999906e-14
6.410634311512398199e+03 1.563430124999999904e-14
6.412357160772493444e+03 1.565954999999999864e-14
6.414080010032588689e+03 1.563023874999999839e-14
6.415802859292683934e+03 1.563545624999999935e-14
6.417525708552779179e+03 1.578379375000000016e-14
6.419248557812874424e+03 1.594159124999999856e-14
6.420971407072969669e+03 1.599881250000000047e-14
6.422694256333064914e+03 1.597956750000000069e-14
6.424417105593160159e+03 1.595295499999999892e-14
6.426139954853255404e+03 1.600658625000000032e-14
6.427862804113350649e+03 1.608680124999999762e-14
6.429585653373445894e+03 1.612265124999999918e-14
6.431308502633541138e+03 1.613581999999999957e-14
6.433031351893636383e+03 1.616213874999999901e-14
6.434754201153731628e+03 1.624167999999999929e-14
6.436477050413826873e+03 1.631659750000000057e-14
6.438199899673922118e+03 1.629379874999999847e-14
6.439922748934017363e+03 1.610730124999999864e-14
6.441645598194112608e+03 1.582906874999999930e-14
6.443368447454207853e+03 1.579403374999999931e-14
6.445091296714303098e+03 1.596617874999999888e-14
6.446814145974399253e+03 1.602891375000000048e-14
6.448536995234494498e+03 1.596855999999999772e-14
6.450259844494589743e+03 1.587481624999999857e-14
6.451982693754684988e+03 1.586661374999999861e-14
6.453705543014780233e+03 1.592603749999999842e-14
6.455428392274875478e+03 1.583682875000000004e-14
6.457151241534970723e+03 1.578527874999999785e-14
6.458874090795065968e+03 1.604793874999999885e-14
6.460596940055162122e+03 1.622381500000000033e-14
6.462319789315257367e+03 1.607334999999999759e-14
6.464042638575352612e+03 1.599154000000000031e-14
6.465765487835447857e+03 1.602701124999999906e-14
6.467488337095543102e+03 1.594617125000000069e-14
6.469211186355638347e+03 1.585114625000000030e-14
6.470934035615733592e+03 1.586491624999999815e-14
6.472656884875828837e+03 1.581817374999999816e-14
6.474379734135924082e+03 1.568038249999999975e-14
6.476102583396019327e+03 1.564167874999999923e-14
6.477825432656114572e+03 1.571006249999999829e-14
6.479548281916209817e+03 1.579839874999999914e-14
6.481271131176305062e+03 1.582590625000000070e-14
6.482993980436400307e+03 1.577550125000000062e-14
6.484716829696495552e+03 1.577457749999999812e-14
6.486439678956590797e+03 1.583101750000000028e-14
6.488162528216686042e+03 1.584760749999999844e-14
6.489885377476781287e+03 1.586419999999999931e-14
6.491608226736876532e+03 1.591938500000000023e-14
6.493331075996971776e+03 1.587523374999999913e-14
6.495053925257067021e+03 1.572267749999999899e-14
6.496776774517162266e+03 1.565127249999999956e-14
6.498499623777257511e+03 1.571178874999999831e-14
6.500222473037352756e+03 1.586401125000000016e-14
6.501945322297448001e+03 1.603141624999999800e-14
6.503668171557544156e+03 1.614172374999999846e-14
6.505391020817639401e+03 1.617412124999999999e-14
6.507113870077734646e+03 1.610637124999999884e-14
6.508836719337829891e+03 1.592558249999999829e-14
6.510559568597925136e+03 1.577199000000000013e-14
6.512282417858020381e+03 1.578789249999999901e-14
6.514005267118115626e+03 1.595903249999999966e-14
6.515728116378210871e+03 1.615969249999999925e-14
6.517450965638307025e+03 1.614733124999999862e-14
6.519173814898402270e+03 1.599528749999999772e-14
6.520896664158497515e+03 1.592758874999999838e-14
6.522619513418592760e+03 1.586691124999999869e-14
6.524342362678688005e+03 1.577249374999999936e-14
6.526065211938783250e+03 1.587018499999999777e-14
6.527788061198878495e+03 1.604787749999999883e-14
6.529510910458973740e+03 1.591918749999999792e-14
6.531233759719068985e+03 1.568689750000000061e-14
6.532956608979164230e+03 1.568388374999999889e-14
6.534679458239259475e+03 1.591103874999999933e-14
6.536402307499354720e+03 1.624527874999999981e-14
6.538125156759449965e+03 1.646393749999999795e-14
6.539848006019545210e+03 1.643566749999999798e-14
6.541570855279640455e+03 1.616143874999999882e-14
6.543293704539735700e+03 1.605118749999999928e-14
6.545016553799830945e+03 1.636643499999999869e-14
6.546739403059926190e+03 1.675627499999999794e-14
6.548462252320021435e+03 1.713948249999999855e-14
6.550185101580116680e+03 1.773433249999999993e-14
6.551907950840211925e+03 1.879987999999999893e-14
6.553630800100307169e+03 2.053084624999999941e-14
6.555353649360402414e+03 2.294758499999999875e-14
6.557076498620497659e+03 2.562527999999999817e-14
6.558799347880592904e+03 2.758961499999999896e-14
6.560522197140689059e+03 2.838144749999999939e-14
6.562245046400784304e+03 2.798978999999999920e-14
6.563967895660879549e+03 2.671684999999999788e-14
6.565690744920974794e+03 2.499551249999999775e-14
6.567413594181070039e+03 2.322797249999999822e-14
6.569136443441165284e+03 2.163926250000000006e-14
6.570859292701260529e+03 2.025006250000000028e-14
6.572582141961355774e+03 1.911659000000000008e-14
6.574304991221451928e+03 1.826269500000000004e-14
6.576027840481547173e+03 1.755587125000000001e-14
6.577750689741642418e+03 1.700090125000000038e-14
6.579473539001737663e+03 1.687586374999999820e-14
6.581196388261832908e+03 1.698252124999999948e-14
6.582919237521928153e+03 1.689334624999999976e-14
6.584642086782023398e+03 1.673753375000000054e-14
6.586364936042118643e+03 1.669406374999999828e-14
6.588087785302213888e+03 1.667233625000000053e-14
6.589810634562309133e+03 1.668443374999999974e-14
6.591533483822404378e+03 1.684162375000000023e-14
6.593256333082499623e+03 1.703187750000000062e-14
6.594979182342594868e+03 1.708843874999999831e-14
6.596702031602690113e+03 1.695524625000000023e-14
6.598424880862785358e+03 1.673523499999999947e-14
6.600147730122880603e+03 1.676421125000000008e-14
6.601870579382975848e+03 1.693891499999999808e-14
6.603593428643071093e+03 1.691221999999999854e-14
6.605316277903166338e+03 1.675801624999999841e-14
6.607039127163261583e+03 1.664023624999999908e-14
6.608761976423356828e+03 1.668876874999999866e-14
6.610484825683452073e+03 1.678387375000000043e-14
6.612207674943547318e+03 1.656084874999999795e-14
